DATAFLOW,LAST UPDATE,freq,siec,partner,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,CZ,2020-04,110.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,CZ,2020-05,105.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,CZ,2020-06,114.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,CZ,2020-07,164.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,CZ,2020-08,204.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,CZ,2020-09,200.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,CZ,2020-10,196.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,CZ,2020-11,171.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,CZ,2020-12,142.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,CZ,2021-01,152.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,CZ,2021-02,190.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,CZ,2021-03,236.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,CZ,2021-04,214.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,CZ,2021-05,193.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,CZ,2021-06,176.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,CZ,2021-07,162.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,CZ,2021-08,186.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,CZ,2021-09,209.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,CZ,2021-10,196.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,CZ,2021-11,170.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,CZ,2021-12,155.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,CZ,2022-01,119.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,CZ,2022-02,148.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,CZ,2022-03,144.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,CZ,2022-04,112.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,CZ,2022-05,132.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,CZ,2022-06,141.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,CZ,2022-07,142.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2013-01,1698.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2013-02,1558.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2013-03,1520.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2013-04,1386.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2013-05,1732.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2013-06,1567.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2013-07,1790.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2013-08,1797.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2013-09,1732.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2013-10,1815.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2013-11,1775.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2013-12,1744.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2014-01,1720.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2014-02,1588.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2014-03,1870.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2014-04,1691.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2014-05,1579.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2014-06,1656.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2014-07,1849.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2014-08,1871.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2014-09,1757.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2014-10,1943.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2014-11,1781.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2014-12,1830.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2015-01,2136.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2015-02,1736.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2015-03,1917.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2015-04,1761.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2015-05,1929.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2015-06,2031.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2015-07,1974.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2015-08,1827.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2015-09,1867.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2015-10,1853.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2015-11,1689.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2015-12,1773.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2016-01,1860.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2016-02,1992.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2016-03,1951.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2016-04,1775.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2016-05,1817.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2016-06,1968.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2016-07,2021.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2016-08,1973.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2016-09,2084.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2016-10,1862.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2016-11,1737.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2016-12,1763.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2017-01,1903.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2017-02,1877.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2017-03,1986.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2017-04,1855.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2017-05,1997.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2017-06,1882.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2017-07,1929.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2017-08,1967.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2017-09,2071.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2017-10,2026.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2017-11,2044.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2017-12,1840.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2018-01,2005.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2018-02,2061.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2018-03,1939.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2018-04,2006.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2018-05,2069.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2018-06,2212.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2018-07,2023.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2018-08,1744.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2018-09,1653.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2018-10,1584.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2018-11,1468.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2018-12,1708.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2019-01,1786.319,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2019-02,1731.382,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2019-03,1917.006,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2019-04,1741.288,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2019-05,1920.495,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2019-06,1668.245,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2019-07,1937.791,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2019-08,1911.189,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2019-09,1788.822,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2019-10,2072.164,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2019-11,1873.340,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2019-12,1817.208,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2020-01,1889.722,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2020-02,1890.260,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2020-03,1890.379,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2020-04,1719.996,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2020-05,1877.293,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2020-06,1847.245,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2020-07,1809.550,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2020-08,1901.138,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2020-09,1846.436,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2020-10,2021.115,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2020-11,1688.539,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2020-12,1960.317,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2021-01,1965.280,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2021-02,1972.149,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2021-03,2194.370,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2021-04,1955.574,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2021-05,2070.502,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2021-06,2179.185,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2021-07,2144.358,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2021-08,2279.168,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2021-09,2146.949,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2021-10,2150.858,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2021-11,2179.776,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2021-12,2348.048,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2022-01,2320.431,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2022-02,2169.029,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2022-03,2089.875,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2022-04,2314.075,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2022-05,2303.600,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2022-06,2395.032,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2022-07,2286.421,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DE,2022-08,1987.733,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2013-01,1403.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2013-02,1207.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2013-03,1165.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2013-04,1215.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2013-05,1165.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2013-06,906.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2013-07,1012.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2013-08,1250.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2013-09,1062.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2013-10,980.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2013-11,1040.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2013-12,932.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2014-01,975.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2014-02,1155.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2014-03,1113.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2014-04,927.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2014-05,1050.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2014-06,865.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2014-07,1272.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2014-08,951.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2014-09,913.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2014-10,1051.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2014-11,1061.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2014-12,1173.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2015-01,1063.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2015-02,976.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2015-03,1168.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2015-04,1082.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2015-05,1341.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2015-06,1252.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2015-07,1319.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2015-08,1062.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2015-09,1261.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2015-10,978.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2015-11,934.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2015-12,1027.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2016-01,1341.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2016-02,877.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2016-03,991.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2016-04,1314.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2016-05,972.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2016-06,918.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2016-07,1408.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2016-08,1107.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2016-09,1118.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2016-10,1093.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2016-11,935.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2016-12,694.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2017-01,788.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2017-02,990.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2017-03,1176.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2017-04,699.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2017-05,982.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2017-06,909.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2017-07,854.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2017-08,921.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2017-09,1069.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2017-10,899.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2017-11,807.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2017-12,721.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2018-01,1090.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2018-02,518.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2018-03,838.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2018-04,760.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2018-05,779.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2018-06,594.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2018-07,877.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2018-08,668.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2018-09,862.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2018-10,686.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2018-11,883.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2018-12,735.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2019-01,749.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,DK,2019-02,640.000,
