DATAFLOW,LAST UPDATE,freq,siec,partner,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2013-01,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2013-02,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2013-03,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2013-04,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2013-05,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2013-06,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2013-07,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2013-08,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2013-09,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2013-10,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2013-11,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2013-12,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2014-01,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2014-02,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2014-03,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2014-04,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2014-05,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2014-06,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2014-07,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2014-08,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2014-09,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2014-10,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2014-11,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2014-12,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2015-01,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2015-02,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2015-03,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2015-04,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2015-05,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2015-06,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2015-07,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2015-08,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2015-09,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2015-10,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2015-11,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2015-12,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2016-01,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2016-02,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2016-03,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2016-04,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2016-05,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2016-06,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2016-07,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2016-08,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2016-09,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2016-10,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2016-11,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2016-12,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2017-01,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2017-02,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2017-03,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2017-04,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2017-05,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2017-06,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2017-07,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2017-08,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2017-09,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2017-10,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2017-11,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2017-12,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2018-01,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2018-02,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2018-03,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2018-04,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2018-05,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2018-06,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2018-07,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2018-08,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2018-09,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2018-10,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2018-11,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2018-12,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2019-01,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2019-02,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2019-03,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2019-04,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2019-05,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2019-06,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2019-07,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2019-08,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2019-09,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2019-10,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2019-11,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2019-12,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2020-12,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2021-01,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2021-02,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2021-03,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2021-04,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2021-05,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2021-06,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2021-07,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2021-08,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2021-09,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2021-10,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2021-12,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2022-01,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2022-02,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2022-03,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2022-04,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2022-05,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AL,2022-06,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2013-01,1032.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2013-02,987.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2013-03,1092.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2013-04,1182.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2013-05,1216.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2013-06,1169.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2013-07,1264.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2013-08,1211.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2013-09,1151.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2013-10,1255.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2013-11,1194.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2013-12,1151.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2014-01,1064.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2014-02,1038.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2014-03,1078.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2014-04,931.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2014-05,1166.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2014-06,1154.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2014-07,1257.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2014-08,1197.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2014-09,1183.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2014-10,1239.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2014-11,1182.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2014-12,1099.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2015-01,1186.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2015-02,1127.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2015-03,1081.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2015-04,1172.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2015-05,1135.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2015-06,1117.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2015-07,1192.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2015-08,1198.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2015-09,1393.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2015-10,1158.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2015-11,1198.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2015-12,1147.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2016-01,1063.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2016-02,1165.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2016-03,1231.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2016-04,684.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2016-05,1227.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2016-06,1224.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2016-07,1251.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2016-08,1283.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2016-09,1178.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2016-10,1254.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2016-11,1244.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2016-12,1259.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2017-01,1192.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2017-02,1133.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2017-03,1222.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2017-04,849.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2017-05,1161.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2017-06,1155.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2017-07,1251.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2017-08,1380.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2017-09,1252.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2017-10,1270.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2017-11,1239.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2017-12,1031.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2018-01,1228.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2018-02,1059.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2018-03,1311.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2018-04,1165.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2018-05,1234.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2018-06,1249.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2018-07,1311.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2018-08,1247.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2018-09,1309.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2018-10,1328.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2018-11,1276.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2018-12,1271.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2019-01,1207.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2019-02,1263.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2019-03,1262.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2019-04,1219.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2019-05,1252.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2019-06,1217.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2019-07,1358.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2019-08,1339.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2019-09,1304.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2019-10,1442.012,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2019-11,1254.474,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2019-12,1206.613,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2020-01,1306.012,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2020-02,1183.797,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2020-03,1275.441,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2020-04,1053.856,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2020-05,1025.005,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2020-06,891.150,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2020-07,1325.884,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2020-08,1267.897,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2020-09,1220.953,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2020-10,1273.865,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2020-11,977.574,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2020-12,844.394,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2021-01,1034.926,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2021-02,920.197,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2021-03,1007.489,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2021-04,1164.072,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2021-05,1161.569,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2021-06,1142.603,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2021-07,1205.237,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2021-08,1193.902,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2021-09,1251.058,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2021-10,1288.605,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2021-11,1172.600,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2021-12,1110.106,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2022-01,1328.216,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2022-02,1156.509,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2022-03,1263.535,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2022-04,952.960,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2022-05,745.049,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2022-06,887.388,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,AT,2022-07,801.292,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,BE,2013-01,4824.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,BE,2013-02,4728.000,
